pop,geno,year,BLUP,genotype_year,real
Dic2 x Lloyd,BX07.2.1f1.29.2,2015,-0.482576960798219,BX07.2.1f1.29.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.3.1,2015,0.193399232749892,BX07.2.1f1.3.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.3.2,2015,-0.0179512589946821,BX07.2.1f1.3.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.30.1,2015,-0.400712445849125,BX07.2.1f1.30.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.30.2,2015,0.173896302318515,BX07.2.1f1.30.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.31.1,2015,0.166822412294298,BX07.2.1f1.31.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.31.2,2015,0.0133087783392412,BX07.2.1f1.31.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.32.1,2015,-0.40485551654579,BX07.2.1f1.32.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.32.2,2015,0.368091342364388,BX07.2.1f1.32.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.33.1,2015,0.385164409150228,BX07.2.1f1.33.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.33.2,2015,0.303132836995866,BX07.2.1f1.33.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.34.1,2015,0.235794142417264,BX07.2.1f1.34.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.34.2,2015,0.168531588467342,BX07.2.1f1.34.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.35.1,2015,0.181251516869007,BX07.2.1f1.35.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.35.2,2015,0.0562483481925564,BX07.2.1f1.35.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.36.1,2015,0.347997715698207,BX07.2.1f1.36.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.36.2,2015,0.0305492925636152,BX07.2.1f1.36.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.37.1,2015,-0.453725736993204,BX07.2.1f1.37.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.37.2,2015,0.0196238338476618,BX07.2.1f1.37.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.38.1,2015,0.209834944968035,BX07.2.1f1.38.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.38.2,2015,-0.372972833508458,BX07.2.1f1.38.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.39.1,2015,0.11166448955387,BX07.2.1f1.39.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.39.2,2015,0.340742826043751,BX07.2.1f1.39.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.4.1,2015,-0.104796506308696,BX07.2.1f1.4.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.4.2,2015,-0.373488293759124,BX07.2.1f1.4.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.40.1,2015,0.165846119137932,BX07.2.1f1.40.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.40.2,2015,-0.270507758791289,BX07.2.1f1.40.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.41.2,2015,0.425264540338385,BX07.2.1f1.41.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.42.1,2015,-0.563208673171833,BX07.2.1f1.42.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.42.2,2015,0.00374101909151906,BX07.2.1f1.42.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.43.1,2015,0.276353399463499,BX07.2.1f1.43.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.43.2,2015,-0.527150381319652,BX07.2.1f1.43.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.44.1,2015,0.247963711456813,BX07.2.1f1.44.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.44.2,2015,0.00951795111555443,BX07.2.1f1.44.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.45.1,2015,-0.0289525167369628,BX07.2.1f1.45.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.45.2,2015,-0.207961541605109,BX07.2.1f1.45.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.46.1,2015,0.226278291019988,BX07.2.1f1.46.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.46.2,2015,0.202596537978187,BX07.2.1f1.46.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.47.1,2015,-0.320715580157933,BX07.2.1f1.47.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.47.2,2015,-0.466473870081449,BX07.2.1f1.47.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.48.1,2015,0.357234998348358,BX07.2.1f1.48.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.48.2,2015,0.272378811776882,BX07.2.1f1.48.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.49.1,2015,-0.46492750488803,BX07.2.1f1.49.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.49.2,2015,-0.49742001684698,BX07.2.1f1.49.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.5.1,2015,0.314784777021415,BX07.2.1f1.5.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.5.2,2015,0.134537135890419,BX07.2.1f1.5.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.50.1,2015,0.0756688282247854,BX07.2.1f1.50.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.50.2,2015,-0.382214271141036,BX07.2.1f1.50.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.6.1,2015,-0.498081224184756,BX07.2.1f1.6.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.6.2,2015,-0.389321520271875,BX07.2.1f1.6.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.7.1,2015,0.161275720432195,BX07.2.1f1.7.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.7.2,2015,0.162721426267117,BX07.2.1f1.7.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.8.1,2015,-0.380848697049823,BX07.2.1f1.8.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.8.2,2015,-0.0146404784347257,BX07.2.1f1.8.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.9.1,2015,-0.516962977257429,BX07.2.1f1.9.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f1.9.2,2015,0.268773225097259,BX07.2.1f1.9.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.1,2015,0.268905395544384,BX07.2.1f2.1_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.10,2015,-0.46543303916354,BX07.2.1f2.10_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.11,2015,0.291333504334388,BX07.2.1f2.11_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.12,2015,0.217633337654122,BX07.2.1f2.12_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.13,2015,-0.345790172655263,BX07.2.1f2.13_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.14,2015,0.339239888674791,BX07.2.1f2.14_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.15,2015,-0.357665466394059,BX07.2.1f2.15_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.16,2015,-0.281158423382104,BX07.2.1f2.16_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.17,2015,-0.0450084345685157,BX07.2.1f2.17_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.18,2015,0.0237154467362261,BX07.2.1f2.18_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.19,2015,-0.0244545864852981,BX07.2.1f2.19_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.2,2015,0.272734903708625,BX07.2.1f2.2_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.20,2015,0.384950406658336,BX07.2.1f2.20_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.21,2015,0.101507131552644,BX07.2.1f2.21_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.25,2015,0.276197023745206,BX07.2.1f2.25_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.26,2015,0.0799319850424429,BX07.2.1f2.26_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.27,2015,0.395842254233135,BX07.2.1f2.27_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.28,2015,0.217082940469313,BX07.2.1f2.28_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.29,2015,0.132351652959577,BX07.2.1f2.29_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.3,2015,-0.517227172451355,BX07.2.1f2.3_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.30,2015,-0.422380452529586,BX07.2.1f2.30_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.31,2015,0.32624696084785,BX07.2.1f2.31_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.34,2015,-0.00236496583805482,BX07.2.1f2.34_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.35,2015,-0.180048226721834,BX07.2.1f2.35_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.36,2015,-0.239048084257421,BX07.2.1f2.36_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.37,2015,0.193426656461455,BX07.2.1f2.37_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.38,2015,0.347855736483965,BX07.2.1f2.38_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.39,2015,0.281230013497644,BX07.2.1f2.39_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.4,2015,-0.493411452975905,BX07.2.1f2.4_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.40,2015,0.268799194059665,BX07.2.1f2.40_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.41,2015,0.381637135097581,BX07.2.1f2.41_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.42,2015,0.232121976734253,BX07.2.1f2.42_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.43,2015,0.355491191825045,BX07.2.1f2.43_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.44,2015,0.332091123336028,BX07.2.1f2.44_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.45,2015,-0.615590709243656,BX07.2.1f2.45_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.46,2015,-0.255239338722278,BX07.2.1f2.46_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.47,2015,-0.00284851269193697,BX07.2.1f2.47_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.48,2015,0.563938932241124,BX07.2.1f2.48_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.49,2015,0.402503459379271,BX07.2.1f2.49_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.5,2015,-0.483881131552338,BX07.2.1f2.5_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.50,2015,0.329787865257865,BX07.2.1f2.50_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.51,2015,0.227218192725766,BX07.2.1f2.51_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.52,2015,0.354559010893177,BX07.2.1f2.52_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.53,2015,-0.292430276915616,BX07.2.1f2.53_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.54,2015,0.432457100241861,BX07.2.1f2.54_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.55,2015,0.198983512342325,BX07.2.1f2.55_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.56,2015,0.527714187125541,BX07.2.1f2.56_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.57,2015,0.0851281195175156,BX07.2.1f2.57_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.58,2015,0.270913245325872,BX07.2.1f2.58_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.59,2015,0.395447026216812,BX07.2.1f2.59_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.6,2015,0.189991250301531,BX07.2.1f2.6_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.60,2015,0.173243387976219,BX07.2.1f2.60_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.61,2015,0.194139372469103,BX07.2.1f2.61_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.62,2015,0.198495638053633,BX07.2.1f2.62_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.63,2015,0.302808976486208,BX07.2.1f2.63_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.64,2015,-0.266548228587,BX07.2.1f2.64_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.65,2015,0.209663518981993,BX07.2.1f2.65_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.66,2015,0.255739312501076,BX07.2.1f2.66_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.67,2015,0.157577144181678,BX07.2.1f2.67_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.68,2015,0.219034945533321,BX07.2.1f2.68_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.69,2015,0.155301235067518,BX07.2.1f2.69_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.7,2015,-0.490256660286716,BX07.2.1f2.7_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.70,2015,0.382452605949015,BX07.2.1f2.70_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.71,2015,0.42298621596701,BX07.2.1f2.71_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.72,2015,0.46942641596783,BX07.2.1f2.72_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.73,2015,0.32195084979863,BX07.2.1f2.73_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.74,2015,-0.0126713320679439,BX07.2.1f2.74_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.75,2015,0.122001608184189,BX07.2.1f2.75_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.76,2015,0.185973872458764,BX07.2.1f2.76_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.77,2015,0.0229620594857619,BX07.2.1f2.77_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.78,2015,0.248139678655809,BX07.2.1f2.78_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.79,2015,0.0744875248981353,BX07.2.1f2.79_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.8,2015,-0.533096015884467,BX07.2.1f2.8_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.80,2015,0.25355117207848,BX07.2.1f2.80_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.81,2015,-0.557854743245931,BX07.2.1f2.81_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.82,2015,0.172372983543158,BX07.2.1f2.82_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.83,2015,-0.399779316641973,BX07.2.1f2.83_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.84,2015,-0.601670443228092,BX07.2.1f2.84_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.85,2015,-0.409916848341195,BX07.2.1f2.85_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.86,2015,-0.446095959878785,BX07.2.1f2.86_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.87,2015,0.331866096482235,BX07.2.1f2.87_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.88,2015,-0.459880956275765,BX07.2.1f2.88_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.9,2015,-0.360416522999331,BX07.2.1f2.9_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.90,2015,0.357480532144743,BX07.2.1f2.90_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.91,2015,-0.409757024749315,BX07.2.1f2.91_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.92,2015,0.171246645806175,BX07.2.1f2.92_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.93,2015,0.13252680664316,BX07.2.1f2.93_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.94,2015,0.213914513703558,BX07.2.1f2.94_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.95,2015,0.181741152613165,BX07.2.1f2.95_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.96,2015,0.0811797070339407,BX07.2.1f2.96_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.97,2015,-0.447199902207305,BX07.2.1f2.97_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.98,2015,0.126299995805337,BX07.2.1f2.98_2015,TRUE
Dic2 x Lloyd,BX07.2.1f2.99,2015,-0.349261895471144,BX07.2.1f2.99_2015,TRUE
Dic2 x Silur,TT06DC 38.11,2012,-0.0960902636446294,TT06DC 38.11_2012,TRUE
Dic2 x Silur,TT06DC 38.12,2012,0.088203306588686,TT06DC 38.12_2012,TRUE
Dic2 x Silur,TT06DC 38.13,2012,-0.373595377891106,TT06DC 38.13_2012,TRUE
Dic2 x Silur,TT06DC 38.15,2012,-0.246880834043634,TT06DC 38.15_2012,TRUE
Dic2 x Silur,TT06DC 38.18,2012,-0.146723936536275,TT06DC 38.18_2012,TRUE
Dic2 x Silur,TT06DC 38.19,2012,-0.372285631385123,TT06DC 38.19_2012,TRUE
Dic2 x Silur,TT06DC 38.23,2012,0.194938180321909,TT06DC 38.23_2012,TRUE
Dic2 x Silur,TT06DC 38.24,2012,0.195337413981028,TT06DC 38.24_2012,TRUE
Dic2 x Silur,TT06DC 38.25,2012,0.116345809754258,TT06DC 38.25_2012,TRUE
Dic2 x Silur,TT06DC 38.27,2012,0.249444971125514,TT06DC 38.27_2012,TRUE
Dic2 x Silur,TT06DC 38.29,2012,0.201879565568462,TT06DC 38.29_2012,TRUE
Dic2 x Silur,TT06DC 38.3,2012,-0.0968371754952398,TT06DC 38.3_2012,TRUE
Dic2 x Silur,TT06DC 38.32,2012,0.140823145810387,TT06DC 38.32_2012,TRUE
Dic2 x Silur,TT06DC 38.34,2012,0.135863255861575,TT06DC 38.34_2012,TRUE
Dic2 x Silur,TT06DC 38.35,2012,0.117927780566731,TT06DC 38.35_2012,TRUE
Dic2 x Silur,TT06DC 38.36,2012,-0.050070608301871,TT06DC 38.36_2012,TRUE
Dic2 x Silur,TT06DC 38.37,2012,-0.073629559489295,TT06DC 38.37_2012,TRUE
Dic2 x Silur,TT06DC 38.38,2012,-0.465860291479442,TT06DC 38.38_2012,TRUE
Dic2 x Silur,TT06DC 38.39,2012,0.0788721234498864,TT06DC 38.39_2012,TRUE
Dic2 x Silur,TT06DC 38.41,2012,-0.0115938962848818,TT06DC 38.41_2012,TRUE
Dic2 x Silur,TT06DC 38.42,2012,-0.422783765098014,TT06DC 38.42_2012,TRUE
Dic2 x Silur,TT06DC 38.44,2012,-0.338012946130159,TT06DC 38.44_2012,TRUE
Dic2 x Silur,TT06DC 38.47,2012,0.111323250532038,TT06DC 38.47_2012,TRUE
Dic2 x Silur,TT06DC 38.49,2012,-0.0354348495181255,TT06DC 38.49_2012,TRUE
Dic2 x Silur,TT06DC 38.50,2012,-0.0330061482830101,TT06DC 38.50_2012,TRUE
Dic2 x Silur,TT06DC 38.51,2012,-0.549431590888795,TT06DC 38.51_2012,TRUE
Dic2 x Silur,TT06DC 38.52,2012,0.07809923239234,TT06DC 38.52_2012,TRUE
Dic2 x Silur,TT06DC 38.53,2012,-0.371910883393375,TT06DC 38.53_2012,TRUE
Dic2 x Silur,TT06DC 38.54,2012,-0.477347057860186,TT06DC 38.54_2012,TRUE
Dic2 x Silur,TT06DC 38.7,2012,0.238242387138218,TT06DC 38.7_2012,TRUE
Dic2 x Silur,TT06DC 38.8,2012,0.159102940179095,TT06DC 38.8_2012,TRUE
Dic2 x Silur,TT06DC 38.9,2012,0.0886899983102981,TT06DC 38.9_2012,TRUE
Dic2 x Silur,TT06DC 39.10,2012,0.0581333577749616,TT06DC 39.10_2012,TRUE
Dic2 x Silur,TT06DC 39.11,2012,-0.226739575261913,TT06DC 39.11_2012,TRUE
Dic2 x Silur,TT06DC 39.13,2012,-0.208009990251368,TT06DC 39.13_2012,TRUE
Dic2 x Silur,TT06DC 39.16,2012,-0.164292132880865,TT06DC 39.16_2012,TRUE
Dic2 x Silur,TT06DC 39.17,2012,-0.392359740919717,TT06DC 39.17_2012,TRUE
Dic2 x Silur,TT06DC 39.18,2012,-0.437662067225761,TT06DC 39.18_2012,TRUE
Dic2 x Silur,TT06DC 39.20,2012,0.0942522654917404,TT06DC 39.20_2012,TRUE
Dic2 x Silur,TT06DC 39.21,2012,0.0214986220176785,TT06DC 39.21_2012,TRUE
Dic2 x Silur,TT06DC 39.23,2012,0.121347575052386,TT06DC 39.23_2012,TRUE
Dic2 x Silur,TT06DC 39.24,2012,0.226475324123506,TT06DC 39.24_2012,TRUE
Dic2 x Silur,TT06DC 39.25,2012,-0.121144979566816,TT06DC 39.25_2012,TRUE
Dic2 x Silur,TT06DC 39.26,2012,0.157517724581841,TT06DC 39.26_2012,TRUE
Dic2 x Silur,TT06DC 39.27,2012,0.255863915830514,TT06DC 39.27_2012,TRUE
Dic2 x Silur,TT06DC 39.28,2012,-0.0907622991133421,TT06DC 39.28_2012,TRUE
Dic2 x Silur,TT06DC 39.29,2012,-0.186404458933195,TT06DC 39.29_2012,TRUE
Dic2 x Silur,TT06DC 39.3,2012,-0.304432928164941,TT06DC 39.3_2012,TRUE
Dic2 x Silur,TT06DC 39.30,2012,0.189866993585784,TT06DC 39.30_2012,TRUE
Dic2 x Silur,TT06DC 39.31,2012,0.0928694500383229,TT06DC 39.31_2012,TRUE
Dic2 x Silur,TT06DC 39.32,2012,0.266543703156265,TT06DC 39.32_2012,TRUE
Dic2 x Silur,TT06DC 39.34,2012,0.230140151170796,TT06DC 39.34_2012,TRUE
Dic2 x Silur,TT06DC 39.35,2012,0.0993448690884208,TT06DC 39.35_2012,TRUE
Dic2 x Silur,TT06DC 39.36,2012,-0.02424278175654,TT06DC 39.36_2012,TRUE
Dic2 x Silur,TT06DC 39.37,2012,0.194473821253057,TT06DC 39.37_2012,TRUE
Dic2 x Silur,TT06DC 39.4,2012,-0.354560273872178,TT06DC 39.4_2012,TRUE
Dic2 x Silur,TT06DC 39.6,2012,0.180094197277556,TT06DC 39.6_2012,TRUE
Dic2 x Silur,TT06DC 39.7,2012,0.258129227416859,TT06DC 39.7_2012,TRUE
Dic2 x Silur,TT06DC 39.8,2012,0.227679240310264,TT06DC 39.8_2012,TRUE
Dic2 x Silur,TT06DC 39.9,2012,-0.107314462137549,TT06DC 39.9_2012,TRUE
Dic2 x Silur,TT06DC 40.1,2012,0.0307960770544514,TT06DC 40.1_2012,TRUE
Dic2 x Silur,TT06DC 40.10,2012,-0.112794911836866,TT06DC 40.10_2012,TRUE
Dic2 x Silur,TT06DC 40.11,2012,0.123054507112407,TT06DC 40.11_2012,TRUE
Dic2 x Silur,TT06DC 40.12,2012,0.0174246136434622,TT06DC 40.12_2012,TRUE
Dic2 x Silur,TT06DC 40.14,2012,0.251319614910353,TT06DC 40.14_2012,TRUE
Dic2 x Silur,TT06DC 40.15,2012,-0.112742430230902,TT06DC 40.15_2012,TRUE
Dic2 x Silur,TT06DC 40.16,2012,-0.416265740043806,TT06DC 40.16_2012,TRUE
Dic2 x Silur,TT06DC 40.17,2012,-0.278180019026096,TT06DC 40.17_2012,TRUE
Dic2 x Silur,TT06DC 40.18,2012,0.223057322767542,TT06DC 40.18_2012,TRUE
Dic2 x Silur,TT06DC 40.22,2012,-0.125220006725493,TT06DC 40.22_2012,TRUE
Dic2 x Silur,TT06DC 40.23,2012,-0.09153018556418,TT06DC 40.23_2012,TRUE
Dic2 x Silur,TT06DC 40.24,2012,0.181929936898623,TT06DC 40.24_2012,TRUE
Dic2 x Silur,TT06DC 40.27,2012,-0.272889038641578,TT06DC 40.27_2012,TRUE
Dic2 x Silur,TT06DC 40.29,2012,0.148376900862444,TT06DC 40.29_2012,TRUE
Dic2 x Silur,TT06DC 40.31,2012,-0.0764327693632238,TT06DC 40.31_2012,TRUE
Dic2 x Silur,TT06DC 40.32,2012,0.314435935215252,TT06DC 40.32_2012,TRUE
Dic2 x Silur,TT06DC 40.33,2012,-0.334616427162678,TT06DC 40.33_2012,TRUE
Dic2 x Silur,TT06DC 40.34,2012,0.197677056333587,TT06DC 40.34_2012,TRUE
Dic2 x Silur,TT06DC 40.35,2012,0.276089692136583,TT06DC 40.35_2012,TRUE
Dic2 x Silur,TT06DC 40.37,2012,-0.193347204879477,TT06DC 40.37_2012,TRUE
Dic2 x Silur,TT06DC 40.38,2012,0.244004960658427,TT06DC 40.38_2012,TRUE
Dic2 x Silur,TT06DC 40.39,2012,-0.122593387069777,TT06DC 40.39_2012,TRUE
Dic2 x Silur,TT06DC 40.4,2012,0.0729829546960266,TT06DC 40.4_2012,TRUE
Dic2 x Silur,TT06DC 40.40,2012,0.197573459839785,TT06DC 40.40_2012,TRUE
Dic2 x Silur,TT06DC 40.41,2012,0.183264401365429,TT06DC 40.41_2012,TRUE
Dic2 x Silur,TT06DC 40.45,2012,0.244570162975467,TT06DC 40.45_2012,TRUE
